metric	condition	incident_id	split	run_id	qrels_version	eligible	value	undefined_reason	qrels_provenance
top1_service_acc	GH	inc_485a27d825269561	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GH	inc_485a27d825269561	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GH	inc_485a27d825269561	test	run_GH	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GH	inc_485a27d825269561	test	run_GH	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-B	inc_8540cb108d4f274a	test	run_IR-B	06.F2-v1	false	0.3156	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-B	inc_8540cb108d4f274a	test	run_IR-B	06.F2-v1	false	0.3333	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-B	inc_8540cb108d4f274a	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-D	inc_8540cb108d4f274a	test	run_IR-D	06.F2-v1	false	0.6844	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-D	inc_8540cb108d4f274a	test	run_IR-D	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-D	inc_8540cb108d4f274a	test	run_IR-D	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-H	inc_8540cb108d4f274a	test	run_IR-H	06.F2-v1	false	0.3452	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-H	inc_8540cb108d4f274a	test	run_IR-H	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-H	inc_8540cb108d4f274a	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	G0	inc_8540cb108d4f274a	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	G0	inc_8540cb108d4f274a	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	G0	inc_8540cb108d4f274a	test	run_G0	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	G0	inc_8540cb108d4f274a	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GB	inc_8540cb108d4f274a	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GB	inc_8540cb108d4f274a	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GB	inc_8540cb108d4f274a	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GB	inc_8540cb108d4f274a	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GD	inc_8540cb108d4f274a	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GD	inc_8540cb108d4f274a	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GD	inc_8540cb108d4f274a	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GD	inc_8540cb108d4f274a	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GH	inc_8540cb108d4f274a	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GH	inc_8540cb108d4f274a	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GH	inc_8540cb108d4f274a	test	run_GH	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GH	inc_8540cb108d4f274a	test	run_GH	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-B	inc_00f82e5883a2163d	test	run_IR-B	06.F2-v1	false	0.4683	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-B	inc_00f82e5883a2163d	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-B	inc_00f82e5883a2163d	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-D	inc_00f82e5883a2163d	test	run_IR-D	06.F2-v1	false	0.3356	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-D	inc_00f82e5883a2163d	test	run_IR-D	06.F2-v1	false	0.3333	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-D	inc_00f82e5883a2163d	test	run_IR-D	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-H	inc_00f82e5883a2163d	test	run_IR-H	06.F2-v1	false	0.3673	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-H	inc_00f82e5883a2163d	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-H	inc_00f82e5883a2163d	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	G0	inc_00f82e5883a2163d	test	run_G0	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	G0	inc_00f82e5883a2163d	test	run_G0	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	G0	inc_00f82e5883a2163d	test	run_G0	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	G0	inc_00f82e5883a2163d	test	run_G0	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GB	inc_00f82e5883a2163d	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GB	inc_00f82e5883a2163d	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GB	inc_00f82e5883a2163d	test	run_GB	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GB	inc_00f82e5883a2163d	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GD	inc_00f82e5883a2163d	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GD	inc_00f82e5883a2163d	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GD	inc_00f82e5883a2163d	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GD	inc_00f82e5883a2163d	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GH	inc_00f82e5883a2163d	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GH	inc_00f82e5883a2163d	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GH	inc_00f82e5883a2163d	test	run_GH	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GH	inc_00f82e5883a2163d	test	run_GH	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-B	inc_c9f0d2d384af68cf	test	run_IR-B	06.F2-v1	false	0.4125	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-B	inc_c9f0d2d384af68cf	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-B	inc_c9f0d2d384af68cf	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-D	inc_c9f0d2d384af68cf	test	run_IR-D	06.F2-v1	false	0.6540	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-D	inc_c9f0d2d384af68cf	test	run_IR-D	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-D	inc_c9f0d2d384af68cf	test	run_IR-D	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-H	inc_c9f0d2d384af68cf	test	run_IR-H	06.F2-v1	false	0.5664	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-H	inc_c9f0d2d384af68cf	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-H	inc_c9f0d2d384af68cf	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	G0	inc_c9f0d2d384af68cf	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	G0	inc_c9f0d2d384af68cf	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	G0	inc_c9f0d2d384af68cf	test	run_G0	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	G0	inc_c9f0d2d384af68cf	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GB	inc_c9f0d2d384af68cf	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GB	inc_c9f0d2d384af68cf	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GB	inc_c9f0d2d384af68cf	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GB	inc_c9f0d2d384af68cf	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GD	inc_c9f0d2d384af68cf	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GD	inc_c9f0d2d384af68cf	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GD	inc_c9f0d2d384af68cf	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GD	inc_c9f0d2d384af68cf	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GH	inc_c9f0d2d384af68cf	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GH	inc_c9f0d2d384af68cf	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GH	inc_c9f0d2d384af68cf	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GH	inc_c9f0d2d384af68cf	test	run_GH	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-B	inc_32ac1eca40134b1f	test	run_IR-B	06.F2-v1	false	0.5177	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-B	inc_32ac1eca40134b1f	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-B	inc_32ac1eca40134b1f	test	run_IR-B	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-D	inc_32ac1eca40134b1f	test	run_IR-D	06.F2-v1	false	0.4306	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-D	inc_32ac1eca40134b1f	test	run_IR-D	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-D	inc_32ac1eca40134b1f	test	run_IR-D	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
passage_ndcg_5	IR-H	inc_32ac1eca40134b1f	test	run_IR-H	06.F2-v1	false	0.5236	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
mrr_10	IR-H	inc_32ac1eca40134b1f	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
recall_20	IR-H	inc_32ac1eca40134b1f	test	run_IR-H	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	G0	inc_32ac1eca40134b1f	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	G0	inc_32ac1eca40134b1f	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	G0	inc_32ac1eca40134b1f	test	run_G0	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	G0	inc_32ac1eca40134b1f	test	run_G0	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GB	inc_32ac1eca40134b1f	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GB	inc_32ac1eca40134b1f	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GB	inc_32ac1eca40134b1f	test	run_GB	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GB	inc_32ac1eca40134b1f	test	run_GB	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GD	inc_32ac1eca40134b1f	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GD	inc_32ac1eca40134b1f	test	run_GD	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GD	inc_32ac1eca40134b1f	test	run_GD	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GD	inc_32ac1eca40134b1f	test	run_GD	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top1_service_acc	GH	inc_32ac1eca40134b1f	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
top3_service_acc	GH	inc_32ac1eca40134b1f	test	run_GH	06.F2-v1	false	1.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
claim_support_precision	GH	inc_32ac1eca40134b1f	test	run_GH	06.F2-v1	false	0.5000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
abstention_rate	GH	inc_32ac1eca40134b1f	test	run_GH	06.F2-v1	false	0.0000	historical_synthetic_output_not_evaluation_evidence	llm_lexical_proxy
