candidate_id	incident_id	chunk_id	document_id	reviewer_id	grade	reviewed_at	evidence_role	supported_claim	applicability	span_start	span_end	review_state
cand_317e81fefb335e72	inc_a9c5f4078ddde5fb	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_432929082bec0e94	inc_a9c5f4078ddde5fb	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_de78ad329b0f2f15	inc_a9c5f4078ddde5fb	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_185138a8285f336c	inc_a9c5f4078ddde5fb	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_8a800c533d1b125d	inc_ddb222a8702276b2	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_af83b92d557b6910	inc_ddb222a8702276b2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_875891a1c86e57cd	inc_ddb222a8702276b2	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_0aebcdd1a87fc3f4	inc_ddb222a8702276b2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
cand_7ce2b47c5f86fe5a	inc_ddb222a8702276b2	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_7f636abda6d0d5ff	inc_ddb222a8702276b2	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_31dbdb256fe3e6ae	inc_ddb222a8702276b2	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	service_dependency	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_5307df54c1a47bd2	inc_ddb222a8702276b2	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	LLM_Judge_Annotator_B_train	2	2026-09-16T02:06:37.606729+00:00	root_cause_support	Directly explains operational failure or diagnostic procedure for cartservice.	compatible	0	200	reviewed
cand_f3ca34b5193b0e27	inc_ddb222a8702276b2	KBC-D057-7c5704e3d5d36cf73e47a68e	KBH-D057-9db557923ec4	LLM_Judge_Annotator_B_train	1	2026-09-16T02:06:37.606729+00:00	symptom_interpretation	Provides contextual architecture or dependency background for cartservice.	compatible	0	200	reviewed
cand_d37c317232c2b56f	inc_ddb222a8702276b2	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	LLM_Judge_Annotator_B_train	0	2026-09-16T02:06:37.606729+00:00	context_only	General technical documentation with no direct relation to the incident symptoms.	compatible	0	200	reviewed
