document_id	source_id	source_path	decision	reason	review_state	reviewer	reviewed_at	owner	check_owner	check_reviewer	check_reviewed_at	decision_version	decision_origin	allowed_experiment_mode	app_version	platform_version	deployment_compatibility	config_preconditions	evidence_role	conditional_use	evidence_ids	source_evidence_span	source_revision	source_url	raw_sha256	text_hash	available_at	availability_basis	retrieved_at	published_at	updated_at	deployment_evidence_ids	is_qrel
KBH-D059-1e35988462b6	D059	content/runbooks/kubernetes/KubeCPUOvercommit.md	unknown	The KubeCPUOvercommit runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require aggregate CPU requests, node capacity and node failure tolerance assumptions; overcommit is not measured CPU saturation.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-1e35988462b6"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeCPUOvercommit.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeCPUOvercommit.md.receipt.json""]"	"{""document_id"":""KBH-D059-1e35988462b6"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":47,""end_offset"":647,""text_sha256"":""d2adc29dfaa4d052981d9ba7d5ec8dd4398326c0f425b017145e15ba4fd7be5c"",""document_text_sha256"":""72303893785cfe5b0ce083f44da1bb97a626cf2dfdda2b5b3436ab7a29938097""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeCPUOvercommit.md	72303893785cfe5b0ce083f44da1bb97a626cf2dfdda2b5b3436ab7a29938097	72303893785cfe5b0ce083f44da1bb97a626cf2dfdda2b5b3436ab7a29938097	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:05.467329Z			[]	False
KBH-D059-2f773ad62c4d	D059	content/runbooks/kubernetes/KubePersistentVolumeFillingUp.md	unknown	The KubePersistentVolumeFillingUp runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require a PersistentVolume, observed filesystem usage and service retention policy; this source explicitly does not diagnose application-specific filling causes.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-2f773ad62c4d"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePersistentVolumeFillingUp.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePersistentVolumeFillingUp.md.receipt.json""]"	"{""document_id"":""KBH-D059-2f773ad62c4d"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":61,""end_offset"":661,""text_sha256"":""1b023a4267a0187969d2c2377b93980ccbc18a6217974e91204b12339edba6e4"",""document_text_sha256"":""63a559f73de27ded319053f88cd54a6644b6bf1cd165534c6859e7f945db724d""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubePersistentVolumeFillingUp.md	63a559f73de27ded319053f88cd54a6644b6bf1cd165534c6859e7f945db724d	63a559f73de27ded319053f88cd54a6644b6bf1cd165534c6859e7f945db724d	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:07.206217Z			[]	False
KBH-D059-320e57f48715	D059	content/runbooks/node/NodeNetworkReceiveErrs.md	unknown	The NodeNetworkReceiveErrs runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require interface identity, receive-error counters and network/hardware observations.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-320e57f48715"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeNetworkReceiveErrs.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeNetworkReceiveErrs.md.receipt.json""]"	"{""document_id"":""KBH-D059-320e57f48715"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":55,""end_offset"":655,""text_sha256"":""b8ed521be8ec5c856dfb4b51ee44894091738d7082d7566a5f98759d23f53237"",""document_text_sha256"":""9c118b4ea3fe14d8dfe0f89f034cca85dd6aaf44daec504e9efb91407c46a2dc""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/node/NodeNetworkReceiveErrs.md	9c118b4ea3fe14d8dfe0f89f034cca85dd6aaf44daec504e9efb91407c46a2dc	9c118b4ea3fe14d8dfe0f89f034cca85dd6aaf44daec504e9efb91407c46a2dc	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.569707Z			[]	False
KBH-D059-40feb3b71482	D059	content/runbooks/prometheus/PrometheusTargetSyncFailure.md	unknown	The PrometheusTargetSyncFailure runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require actual Prometheus sync errors and namespace; source oc commands require OpenShift or a separately verified equivalent.	conditional_monitoring_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-40feb3b71482"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusTargetSyncFailure.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusTargetSyncFailure.md.receipt.json""]"	"{""document_id"":""KBH-D059-40feb3b71482"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":58,""end_offset"":658,""text_sha256"":""44600c8b7db873627e05be349ac7aa1598725b3c09e156a98ab1f346a39bce4b"",""document_text_sha256"":""15eff73f6d65bb08abf7093bac916d065d79673c12c46daafccb1a07eae07203""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusTargetSyncFailure.md	15eff73f6d65bb08abf7093bac916d065d79673c12c46daafccb1a07eae07203	15eff73f6d65bb08abf7093bac916d065d79673c12c46daafccb1a07eae07203	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:10.130719Z			[]	False
KBH-D059-44306ba7be54	D059	content/runbooks/node/NodeFileDescriptorLimit.md	unknown	The NodeFileDescriptorLimit runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require Linux node descriptor limits/usage and permissions; source oc debug commands require OpenShift or an independently validated equivalent.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-44306ba7be54"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeFileDescriptorLimit.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeFileDescriptorLimit.md.receipt.json""]"	"{""document_id"":""KBH-D059-44306ba7be54"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":54,""end_offset"":654,""text_sha256"":""c3da695520bee0e1a09a51de3df99c1ecdb89d82524a0986833d1d5ceb04c198"",""document_text_sha256"":""bf189ac7253633e76c02629bed3e6ac30a01cda13cad0091150dbf441246e67f""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/node/NodeFileDescriptorLimit.md	bf189ac7253633e76c02629bed3e6ac30a01cda13cad0091150dbf441246e67f	bf189ac7253633e76c02629bed3e6ac30a01cda13cad0091150dbf441246e67f	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.064565Z			[]	False
KBH-D059-4bb889d6dca3	D059	content/runbooks/prometheus/PrometheusBadConfig.md	unknown	The PrometheusBadConfig runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require deployed Prometheus/Operator versions, reload logs and rendered configuration/monitor objects.	conditional_monitoring_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-4bb889d6dca3"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusBadConfig.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusBadConfig.md.receipt.json""]"	"{""document_id"":""KBH-D059-4bb889d6dca3"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":49,""end_offset"":649,""text_sha256"":""ffa3870e97535889353d8bdd4d7637c3cf97652344915a4f787a389fc78ef66a"",""document_text_sha256"":""b03527dfbd53160346735ad9d9a9bf1b4adb16e19e7b22f9e42736cfcf5bd840""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusBadConfig.md	b03527dfbd53160346735ad9d9a9bf1b4adb16e19e7b22f9e42736cfcf5bd840	b03527dfbd53160346735ad9d9a9bf1b4adb16e19e7b22f9e42736cfcf5bd840	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:09.583539Z			[]	False
KBH-D059-545ab1351883	D059	content/runbooks/kubernetes/KubePersistentVolumeErrors.md	unknown	The KubePersistentVolumeErrors runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require a bound/provisioning PersistentVolume and provider events; the upstream application redis example uses emptyDir, not proof of a PV.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-545ab1351883"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePersistentVolumeErrors.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubePersistentVolumeErrors.md.receipt.json""]"	"{""document_id"":""KBH-D059-545ab1351883"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":57,""end_offset"":563,""text_sha256"":""1c146b631f2716a3875b439ee710b45f4b485cadf24c41b3de21f9144dc2755d"",""document_text_sha256"":""0ecd416dfadeeef3600bf4a548d92a1ed14dd3400e86bdde5080686c6c6ca5d5""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubePersistentVolumeErrors.md	0ecd416dfadeeef3600bf4a548d92a1ed14dd3400e86bdde5080686c6c6ca5d5	0ecd416dfadeeef3600bf4a548d92a1ed14dd3400e86bdde5080686c6c6ca5d5	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:06.868642Z			[]	False
KBH-D059-55680d49eefb	D059	content/runbooks/prometheus/PrometheusTargetLimitHit.md	unknown	The PrometheusTargetLimitHit runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require matching scrape target limits and dropped-target evidence; Diagnosis is empty and the short mitigation is not a validated remedy.	conditional_monitoring_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-55680d49eefb"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusTargetLimitHit.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusTargetLimitHit.md.receipt.json""]"	"{""document_id"":""KBH-D059-55680d49eefb"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":55,""end_offset"":374,""text_sha256"":""f69dd2c234a407dfb7cec24593fa01987b242640a541dbf1259088768327631b"",""document_text_sha256"":""2b92fc6fc5925586ea54795b0489e951eac964bea86b85bebde1100a7cb3bc76""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusTargetLimitHit.md	2b92fc6fc5925586ea54795b0489e951eac964bea86b85bebde1100a7cb3bc76	2b92fc6fc5925586ea54795b0489e951eac964bea86b85bebde1100a7cb3bc76	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:09.701513Z			[]	False
KBH-D059-5b2f1ba3a5d0	D059	content/runbooks/node/NodeHighNumberConntrackEntriesUsed.md	unknown	The NodeHighNumberConntrackEntriesUsed runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require node conntrack usage/limit and relevant network namespace; do not assume a conntrack bottleneck from service traffic alone.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-5b2f1ba3a5d0"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeHighNumberConntrackEntriesUsed.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/node/NodeHighNumberConntrackEntriesUsed.md.receipt.json""]"	"{""document_id"":""KBH-D059-5b2f1ba3a5d0"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":67,""end_offset"":532,""text_sha256"":""ddac07829a250817c3f96c23b8ef0030688adac6a62108f424616e145d6c11cf"",""document_text_sha256"":""6d496c8f8d823dc8650240d028a88a91ba7b21d4b7a16619b7071d8e3223d13b""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/node/NodeHighNumberConntrackEntriesUsed.md	6d496c8f8d823dc8650240d028a88a91ba7b21d4b7a16619b7071d8e3223d13b	6d496c8f8d823dc8650240d028a88a91ba7b21d4b7a16619b7071d8e3223d13b	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.532307Z			[]	False
KBH-D059-6c2b859da0cb	D059	content/runbooks/kubernetes/KubeHpaMaxedOut.md	unknown	The KubeHpaMaxedOut runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require a deployed HPA, its maxReplicas, requests and metric source; reaching the maximum can be intentional.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-6c2b859da0cb"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeHpaMaxedOut.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeHpaMaxedOut.md.receipt.json""]"	"{""document_id"":""KBH-D059-6c2b859da0cb"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":46,""end_offset"":646,""text_sha256"":""db12afde6ef71bf08cde4d86f0b5a3c6b0d41f7dddfac6edbb4ff96a9b8c9006"",""document_text_sha256"":""f7f831c97b86e74747530c89c8bb4028f440783e6121b0cb7ca5e942cc4cc753""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeHpaMaxedOut.md	f7f831c97b86e74747530c89c8bb4028f440783e6121b0cb7ca5e942cc4cc753	f7f831c97b86e74747530c89c8bb4028f440783e6121b0cb7ca5e942cc4cc753	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:05.999347Z			[]	False
KBH-D059-7f69273da4ee	D059	content/runbooks/kubernetes/KubeHpaReplicasMismatch.md	unknown	The KubeHpaReplicasMismatch runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require a deployed HPA, desired/current replicas, scheduling capacity and resource quotas.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-7f69273da4ee"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeHpaReplicasMismatch.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/kubernetes/KubeHpaReplicasMismatch.md.receipt.json""]"	"{""document_id"":""KBH-D059-7f69273da4ee"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":55,""end_offset"":545,""text_sha256"":""097f334c50f4c20c29c4db0033845abd4f0228eb27578390aeb22e3b54a10b8e"",""document_text_sha256"":""f3d980632c9d47965ceac322dcd2d0e3d4ea207d412708068c0d5c5a0b6952a3""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/kubernetes/KubeHpaReplicasMismatch.md	f3d980632c9d47965ceac322dcd2d0e3d4ea207d412708068c0d5c5a0b6952a3	f3d980632c9d47965ceac322dcd2d0e3d4ea207d412708068c0d5c5a0b6952a3	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:06.052625Z			[]	False
KBH-D059-880cd100599f	D059	content/runbooks/prometheus/PrometheusDuplicateTimestamps.md	unknown	The PrometheusDuplicateTimestamps runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require duplicate-timestamp ingestion errors, actual scrape labels and target configuration.	conditional_monitoring_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-880cd100599f"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusDuplicateTimestamps.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusDuplicateTimestamps.md.receipt.json""]"	"{""document_id"":""KBH-D059-880cd100599f"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":59,""end_offset"":659,""text_sha256"":""0e5f5549b8836bbd9ac358fff5e60fefa6f63df127763ce7ba77a125d3abfbfd"",""document_text_sha256"":""235bd5384e859463338846d73ccef02b83c459d9912e71183eb77d57581cd997""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusDuplicateTimestamps.md	235bd5384e859463338846d73ccef02b83c459d9912e71183eb77d57581cd997	235bd5384e859463338846d73ccef02b83c459d9912e71183eb77d57581cd997	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:08.988600Z			[]	False
KBH-D059-8d06231c2525	D059	content/runbooks/general/TargetDown.md	unknown	The TargetDown runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require actual scrape targets, endpoint/selector/network configuration and matching alert rules; scrape failure does not establish application outage.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-8d06231c2525"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/general/TargetDown.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/general/TargetDown.md.receipt.json""]"	"{""document_id"":""KBH-D059-8d06231c2525"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":0,""end_offset"":600,""text_sha256"":""c1c5350b69f97bca8e4a81324825515f3914303b4a43964f9840cf47182d7795"",""document_text_sha256"":""be76111a7470c4222a5167853f5256a3c598ce4bdd656c0b2cf146759423de36""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/general/TargetDown.md	be76111a7470c4222a5167853f5256a3c598ce4bdd656c0b2cf146759423de36	be76111a7470c4222a5167853f5256a3c598ce4bdd656c0b2cf146759423de36	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:04.984945Z			[]	False
KBH-D059-90ee8fc78d14	D059	content/runbooks/prometheus/PrometheusRuleFailures.md	unknown	The PrometheusRuleFailures runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require the deployed rule expression and evaluation error; use as telemetry/rule debugging, not an application root-cause assertion.	conditional_monitoring_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-90ee8fc78d14"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusRuleFailures.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/prometheus/PrometheusRuleFailures.md.receipt.json""]"	"{""document_id"":""KBH-D059-90ee8fc78d14"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":52,""end_offset"":515,""text_sha256"":""a94406de9c90bde408a4bd18a14de6b294c9a714bf68df66ee2d8817b52b22bd"",""document_text_sha256"":""2f143bb704e869a24279bda7d5212a1a4ff985b2c2416c94e3f16880ef5b6fda""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/prometheus/PrometheusRuleFailures.md	2f143bb704e869a24279bda7d5212a1a4ff985b2c2416c94e3f16880ef5b6fda	2f143bb704e869a24279bda7d5212a1a4ff985b2c2416c94e3f16880ef5b6fda	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:09.695981Z			[]	False
KBH-D059-91688933d572	D059	content/runbooks/general/NodeNetworkInterfaceFlapping.md	unknown	The NodeNetworkInterfaceFlapping runbook describes an alert/diagnostic scenario; deployed rules, telemetry and scenario occurrence are unverified.	pending			A	B			applicability-proposal-v1	codex_proposal_not_human_review	candidate_conditional	unknown	unknown	unknown	Require observed interface state transitions and relevant node/interface identity.	conditional_infrastructure_diagnostic_reference	No use until required review/release gates. For a locally authorized candidate, use only as a conditional diagnostic/reference hypothesis; never claim compatibility, causal relevance or an observed incident fact.	"[""KBH-D059-91688933d572"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/general/NodeNetworkInterfaceFlapping.md"",""03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/files/content/runbooks/general/NodeNetworkInterfaceFlapping.md.receipt.json""]"	"{""document_id"":""KBH-D059-91688933d572"",""offset_unit"":""unicode_codepoint_in_source_document_text"",""start_offset"":59,""end_offset"":516,""text_sha256"":""3ede1b1389105ba3e08203c2b2c3de4bcbfe2245326513d6f1944b291eaa53be"",""document_text_sha256"":""553464c2ec2318e4c448076e41a57be9078a3d8da0420b8118218f49dba39728""}"	f8061f3e9b3337d90107aa2f10a0111f3f6dc86f	https://github.com/prometheus-operator/runbooks/blob/f8061f3e9b3337d90107aa2f10a0111f3f6dc86f/content/runbooks/general/NodeNetworkInterfaceFlapping.md	553464c2ec2318e4c448076e41a57be9078a3d8da0420b8118218f49dba39728	553464c2ec2318e4c448076e41a57be9078a3d8da0420b8118218f49dba39728	2023-09-07T14:21:57Z	conservative_repository_snapshot_commit_time_not_document_publication	2026-09-12T16:58:04.984945Z			[]	False
